run,fold,AUPRC,AUROC,Accuracy,Precision,Recall,F1_Score
40,2,0.41881826266029043,0.8373445323857212,0.917004048582996,0.0,0.0,0.0
40,3,0.25580315302691903,0.8081085446616056,0.917004048582996,0.0,0.0,0.0
40,4,0.29690219825487707,0.8076778118774566,0.917004048582996,0.0,0.0,0.0
40,5,0.32958757322706744,0.8136865342163355,0.9188640973630832,0.0,0.0,0.0
40,1,0.3860584854737294,0.8337004405286343,0.9190283400809717,0.0,0.0,0.0
40,2,0.3307586074665769,0.7725730899693103,0.917004048582996,0.0,0.0,0.0
40,3,0.30410797544737744,0.8641576481989985,0.917004048582996,0.0,0.0,0.0
40,4,0.32488269754999094,0.8169385667366607,0.917004048582996,0.0,0.0,0.0
40,5,0.2993389233556639,0.8305187637969095,0.9188640973630832,0.0,0.0,0.0
40,1,0.31084148488655466,0.8396475770925109,0.9190283400809717,0.0,0.0,0.0
40,2,0.23487352847416604,0.7659505734130188,0.917004048582996,0.0,0.0,0.0
40,3,0.2772714815058316,0.8246917568513434,0.917004048582996,0.0,0.0,0.0
40,4,0.3040453090099115,0.7731115059494965,0.917004048582996,0.0,0.0,0.0
40,5,0.2236111130004323,0.8014348785871964,0.9188640973630832,0.0,0.0,0.0
40,1,0.3306449630619815,0.843226872246696,0.9190283400809717,0.0,0.0,0.0
40,2,0.3640536531090517,0.8124158725030959,0.917004048582996,0.0,0.0,0.0
40,3,0.4152456294477798,0.8565121412803532,0.917004048582996,0.0,0.0,0.0
40,4,0.2724546129958679,0.7748344370860927,0.917004048582996,0.0,0.0,0.0
40,5,0.19112509871639421,0.7437637969094923,0.9188640973630832,0.0,0.0,0.0
40,1,0.2028084760387934,0.7719988986784141,0.9190283400809717,0.0,0.0,0.0
40,2,0.3813418056979178,0.8510741398804716,0.917004048582996,0.0,0.0,0.0
40,3,0.27831715474765756,0.808485435847736,0.917004048582996,0.0,0.0,0.0
40,4,0.36950602123537046,0.8007053249340441,0.917004048582996,0.0,0.0,0.0
40,5,0.3926842788452056,0.813355408388521,0.9188640973630832,0.0,0.0,0.0
40,1,0.33497311161895266,0.886729074889868,0.9190283400809717,0.0,0.0,0.0
40,2,0.2805163832762213,0.8120389813169655,0.917004048582996,0.0,0.0,0.0
40,3,0.255972365817314,0.7839875087492597,0.917004048582996,0.0,0.0,0.0
40,4,0.2808124221274776,0.7970171754697679,0.917004048582996,0.0,0.0,0.0
40,5,0.238683860542808,0.7639072847682119,0.9188640973630832,0.0,0.0,0.0
40,1,0.302495498927493,0.8223568281938325,0.9190283400809717,0.0,0.0,0.0
40,2,0.33758080666866086,0.821245894578151,0.917004048582996,0.0,0.0,0.0
40,3,0.3292270117786587,0.8075701286814193,0.917004048582996,0.0,0.0,0.0
40,4,0.2130426554468137,0.7857642814838744,0.917004048582996,0.0,0.0,0.0
40,5,0.324007550976733,0.8270971302428256,0.9188640973630832,0.0,0.0,0.0
40,1,0.22868325359517033,0.7599118942731277,0.9190283400809717,0.0,0.0,0.0
40,2,0.35865699694222786,0.8379906315619446,0.917004048582996,0.0,0.0,0.0
40,3,0.2843227640422382,0.8179615570990147,0.917004048582996,0.0,0.0,0.0
40,4,0.28207163649046174,0.8344909276907339,0.917004048582996,0.0,0.0,0.0
40,5,0.2898232572047572,0.7931015452538632,0.9188640973630832,0.0,0.0,0.0
40,1,0.31207876423452946,0.8476321585903084,0.9190283400809717,0.0,0.0,0.0
40,2,0.2687914991395763,0.7743498627039249,0.917004048582996,0.0,0.0,0.0
40,3,0.32892232627662327,0.8511010606794811,0.917004048582996,0.0,0.0,0.0
40,4,0.2777120488221817,0.8145156948258224,0.917004048582996,0.0,0.0,0.0
40,5,0.2617394850597807,0.8158388520971303,0.9188640973630832,0.0,0.0,0.0
40,1,0.32098173923052364,0.8392070484581498,0.9190283400809717,0.0,0.0,0.0
40,2,0.2820791719292207,0.8411403650460346,0.917004048582996,0.0,0.0,0.0
40,3,0.3655582583005617,0.8204382706078716,0.917004048582996,0.0,0.0,0.0
